Size,Male,English,Adult,NUST,Arrival,Affiliate,Employed,U,V,y,Simulated_V,Optimal_V,theta,theta_original,Simulated_Y,Successful_match
1,1,1,1,0,2016-02-01,6,0,8,3,0,3,3,0.2965652259440938,0.2965652259440938,0,0
1,1,1,1,0,2015-12-01,45,0,8,13,1,13,13,0.6725969062455596,0.6725969062455596,1,0
1,1,1,0,0,2016-01-01,8,0,4,4,1,4,4,0.47842511915457175,0.47842511915457175,1,0
1,1,1,1,0,2016-10-01,39,1,8,10,1,10,10,0.6278996485764445,0.6278996485764445,1,0
1,1,1,1,0,2016-03-01,8,0,8,4,0,4,4,0.459195390626195,0.459195390626195,0,0
1,1,1,1,0,2017-09-01,6,1,8,3,1,3,3,0.2965652259440938,0.2965652259440938,1,0
1,1,1,1,1,2015-12-01,6,0,8,3,0,5,5,0.2965652259440938,0.2965652259440938,1,1
1,1,1,1,0,2016-09-01,8,0,8,4,1,4,4,0.459195390626195,0.459195390626195,1,0
1,0,1,1,0,2016-08-01,8,1,7,4,0,4,4,0.2145959403571148,0.2145959403571148,0,0
1,1,1,1,0,2017-04-01,8,1,8,4,0,4,4,0.459195390626195,0.459195390626195,0,0
1,1,1,1,0,2016-08-01,26,0,8,8,1,8,8,0.4717393053059779,0.4717393053059779,1,0
1,1,1,1,1,2017-01-01,26,1,8,8,1,14,14,0.4717393053059779,0.4717393053059779,1,1
1,1,1,0,0,2016-09-01,30,1,4,9,1,9,9,0.680422347719097,0.680422347719097,1,0
1,1,1,1,0,2016-10-01,6,0,8,3,0,3,3,0.2965652259440938,0.2965652259440938,0,0
1,1,1,1,0,2017-03-01,8,0,8,4,1,4,4,0.459195390626195,0.459195390626195,1,0
1,1,1,1,0,2017-01-01,49,1,8,15,1,15,15,0.6061723702811289,0.6061723702811289,1,0
1,1,1,0,0,2016-09-01,8,1,4,4,0,4,4,0.47842511915457175,0.47842511915457175,0,0
1,1,1,1,0,2015-12-01,6,0,8,3,0,3,3,0.2965652259440938,0.2965652259440938,0,0
1,1,1,1,0,2016-04-01,55,1,8,17,0,17,17,0.32702159318874013,0.32702159318874013,0,0
1,1,1,1,0,2016-02-01,8,1,8,4,1,4,4,0.459195390626195,0.459195390626195,1,0
1,0,0,1,0,2020-07-01,3,0,5,2,0,2,2,0.08880343040148451,0.08880343040148451,0,0
1,1,1,1,1,2016-05-01,8,0,8,4,0,16,10,0.459195390626195,0.459195390626195,0,1
1,1,0,1,0,2016-10-01,55,0,6,17,0,17,17,0.27193613082881435,0.27193613082881435,0,0
1,1,1,1,0,2016-12-01,8,1,8,4,1,4,4,0.459195390626195,0.459195390626195,1,0
1,1,1,1,0,2017-03-01,6,0,8,3,0,3,3,0.2965652259440938,0.2965652259440938,0,0
1,1,1,1,0,2017-10-01,26,1,8,8,1,8,8,0.4717393053059779,0.4717393053059779,1,0
1,1,1,0,0,2016-08-01,6,1,4,3,0,3,3,0.20387011641080766,0.20387011641080766,0,0
1,1,1,1,0,2016-12-01,55,1,8,17,0,17,17,0.32702159318874013,0.32702159318874013,0,0
1,1,1,1,1,2016-06-01,8,0,8,4,0,16,10,0.459195390626195,0.459195390626195,0,1
1,1,1,1,0,2017-07-01,55,0,8,17,0,17,17,0.32702159318874013,0.32702159318874013,0,0
1,1,1,1,0,2016-09-01,3,0,8,2,0,2,2,0.2631301255029518,0.2631301255029518,0,0
1,0,1,0,1,2015-11-01,39,0,3,10,1,9,7,0.3445934824582871,0.3445934824582871,1,1
1,0,1,1,0,2018-10-01,8,0,7,4,0,4,4,0.2145959403571148,0.2145959403571148,0,0
1,1,1,1,0,2019-12-01,55,0,8,17,0,17,17,0.32702159318874013,0.32702159318874013,0,0
1,1,1,1,0,2016-12-01,8,1,8,4,0,4,4,0.459195390626195,0.459195390626195,0,0
1,1,1,1,0,2016-11-01,6,0,8,3,1,3,3,0.2965652259440938,0.2965652259440938,1,0
1,1,1,1,0,2016-09-01,3,0,8,2,1,2,2,0.2631301255029518,0.2631301255029518,1,0
1,1,1,1,0,2016-09-01,8,1,8,4,0,4,4,0.459195390626195,0.459195390626195,0,0
1,1,0,1,0,2017-12-01,6,1,6,3,0,3,3,0.22268060755886887,0.22268060755886887,0,0
1,1,1,1,0,2017-11-01,8,1,8,4,0,4,4,0.459195390626195,0.459195390626195,0,0
1,1,1,1,0,2020-03-01,6,1,8,3,0,3,3,0.2965652259440938,0.2965652259440938,0,0
1,1,1,1,0,2017-12-01,8,0,8,4,0,4,4,0.459195390626195,0.459195390626195,0,0
1,1,1,1,0,2016-06-01,55,1,8,17,0,17,17,0.32702159318874013,0.32702159318874013,0,0
1,1,1,1,0,2017-01-01,8,1,8,4,1,4,4,0.459195390626195,0.459195390626195,1,0
1,1,1,1,1,2016-06-01,8,0,8,4,1,16,14,0.459195390626195,0.459195390626195,1,1
1,1,1,1,0,2017-04-01,8,0,8,4,1,4,4,0.459195390626195,0.459195390626195,1,0
1,1,1,1,0,2017-06-01,6,1,8,3,0,3,3,0.2965652259440938,0.2965652259440938,0,0
1,0,1,1,1,2016-11-01,39,1,7,10,1,14,10,0.4666328213823303,0.4666328213823303,0,1
1,0,1,1,0,2016-10-01,8,0,7,4,0,4,4,0.2145959403571148,0.2145959403571148,0,0
1,1,1,1,1,2017-03-01,26,0,8,8,1,13,13,0.4717393053059779,0.4717393053059779,0,1
1,1,1,1,0,2016-11-01,3,0,8,2,0,2,2,0.2631301255029518,0.2631301255029518,0,0
1,1,1,1,0,2016-07-01,2,1,8,1,0,1,1,0.3457880156496692,0.3457880156496692,0,0
1,1,1,1,0,2017-02-01,8,0,8,4,0,4,4,0.459195390626195,0.459195390626195,0,0
1,1,0,1,0,2017-05-01,6,0,6,3,0,3,3,0.22268060755886887,0.22268060755886887,0,0
1,1,1,1,0,2017-03-01,8,0,8,4,1,4,4,0.459195390626195,0.459195390626195,1,0
1,1,1,0,1,2017-05-01,8,1,4,4,1,4,4,0.47842511915457175,0.47842511915457175,1,1
1,1,1,1,0,2016-09-01,3,0,8,2,0,2,2,0.2631301255029518,0.2631301255029518,0,0
1,1,1,1,0,2016-12-01,3,0,8,2,0,2,2,0.2631301255029518,0.2631301255029518,0,0
1,1,1,1,0,2017-03-01,6,0,8,3,0,3,3,0.2965652259440938,0.2965652259440938,0,0
1,1,1,0,0,2017-11-01,55,0,4,17,0,17,17,0.21321022397549477,0.21321022397549477,0,0
1,0,1,1,0,2016-10-01,3,0,7,2,0,2,2,0.21066558934177804,0.21066558934177804,0,0
1,0,0,0,1,2016-08-01,55,0,1,17,0,3,3,0.03438743477472714,0.03438743477472714,0,1
1,1,1,1,1,2017-04-01,45,0,8,13,0,15,13,0.6725969062455596,0.6725969062455596,0,1
1,1,1,1,0,2018-01-01,8,0,8,4,1,4,4,0.459195390626195,0.459195390626195,1,0
1,0,1,1,0,2018-06-01,8,0,7,4,0,4,4,0.2145959403571148,0.2145959403571148,0,0
1,1,1,1,0,2017-07-01,6,0,8,3,1,3,3,0.2965652259440938,0.2965652259440938,1,0
1,1,1,1,0,2017-05-01,3,0,8,2,0,2,2,0.2631301255029518,0.2631301255029518,0,0
1,1,1,1,0,2017-08-01,55,0,8,17,0,17,17,0.32702159318874013,0.32702159318874013,0,0
1,1,1,1,1,2016-09-01,8,0,8,4,0,14,5,0.459195390626195,0.459195390626195,1,1
1,1,0,1,0,2017-05-01,55,0,6,17,0,17,17,0.27193613082881435,0.27193613082881435,0,0
1,1,0,1,0,2017-09-01,50,0,6,16,0,16,16,0.6492428501087095,0.6492428501087095,0,0
1,1,1,1,0,2017-07-01,8,0,8,4,0,4,4,0.459195390626195,0.459195390626195,0,0
1,1,0,0,0,2017-11-01,50,1,2,16,0,16,16,0.3790102426059934,0.3790102426059934,0,0
1,1,1,1,1,2016-09-01,8,1,8,4,1,5,14,0.459195390626195,0.459195390626195,0,1
1,1,1,1,1,2017-03-01,8,0,8,4,0,13,13,0.459195390626195,0.459195390626195,0,1
1,1,1,1,0,2017-08-01,22,1,8,7,0,7,7,0.45166098760201123,0.45166098760201123,0,0
1,1,1,1,0,2017-09-01,6,0,8,3,1,3,3,0.2965652259440938,0.2965652259440938,1,0
1,1,1,1,0,2017-03-01,6,1,8,3,0,3,3,0.2965652259440938,0.2965652259440938,0,0
1,1,1,1,0,2017-03-01,8,1,8,4,1,4,4,0.459195390626195,0.459195390626195,1,0
1,1,1,1,0,2017-02-01,26,1,8,8,1,8,8,0.4717393053059779,0.4717393053059779,1,0
1,1,1,1,0,2017-02-01,3,0,8,2,1,2,2,0.2631301255029518,0.2631301255029518,1,0
1,0,1,1,0,2018-05-01,8,0,7,4,0,4,4,0.2145959403571148,0.2145959403571148,0,0
1,1,1,1,0,2017-03-01,39,0,8,10,0,10,10,0.6278996485764445,0.6278996485764445,0,0
1,1,1,1,0,2017-11-01,3,0,8,2,0,2,2,0.2631301255029518,0.2631301255029518,0,0
1,1,1,1,0,2017-08-01,6,1,8,3,0,3,3,0.2965652259440938,0.2965652259440938,0,0
1,1,1,1,0,2017-05-01,8,1,8,4,1,4,4,0.459195390626195,0.459195390626195,1,0
1,1,1,1,0,2019-03-01,26,1,8,8,1,8,8,0.4717393053059779,0.4717393053059779,1,0
1,1,1,1,1,2017-05-01,41,0,8,12,1,8,5,0.6397806151764974,0.6397806151764974,0,1
1,1,1,1,0,2017-06-01,30,1,8,9,1,9,9,0.779371133417259,0.779371133417259,1,0
1,1,1,1,0,2017-05-01,8,1,8,4,1,4,4,0.459195390626195,0.459195390626195,1,0
1,1,0,1,1,2017-06-01,55,0,6,17,0,5,15,0.27193613082881435,0.27193613082881435,0,1
1,1,1,1,0,2017-05-01,3,0,8,2,1,2,2,0.2631301255029518,0.2631301255029518,1,0
1,1,1,1,0,2020-02-01,30,1,8,9,1,9,9,0.779371133417259,0.779371133417259,1,0
1,1,1,1,0,2017-08-01,26,1,8,8,0,8,8,0.4717393053059779,0.4717393053059779,0,0
1,1,1,1,0,2017-03-01,6,1,8,3,0,3,3,0.2965652259440938,0.2965652259440938,0,0
1,1,1,1,0,2017-08-01,49,0,8,15,1,15,15,0.6061723702811289,0.6061723702811289,1,0
1,1,1,1,0,2017-08-01,6,1,8,3,1,3,3,0.2965652259440938,0.2965652259440938,1,0
1,1,1,1,0,2017-11-01,55,0,8,17,0,17,17,0.32702159318874013,0.32702159318874013,0,0
1,1,1,1,0,2017-05-01,49,0,8,15,1,15,15,0.6061723702811289,0.6061723702811289,1,0
1,1,1,0,0,2017-04-01,55,0,4,17,1,17,17,0.21321022397549477,0.21321022397549477,1,0
1,1,0,1,0,2018-02-01,6,1,6,3,0,3,3,0.22268060755886887,0.22268060755886887,0,0
1,1,1,1,0,2017-01-01,49,1,8,15,1,15,15,0.6061723702811289,0.6061723702811289,1,0
1,1,1,1,0,2017-03-01,3,0,8,2,0,2,2,0.2631301255029518,0.2631301255029518,0,0
1,1,1,1,0,2017-11-01,46,0,8,14,1,14,14,0.63129384061307,0.63129384061307,1,0
1,1,1,1,0,2018-02-01,8,1,8,4,1,4,4,0.459195390626195,0.459195390626195,1,0
1,0,1,1,0,2017-11-01,50,0,7,16,0,16,16,0.43446836092608837,0.43446836092608837,0,0
1,1,1,1,0,2016-10-01,8,1,8,4,1,4,4,0.459195390626195,0.459195390626195,1,0
1,1,1,1,0,2017-06-01,55,0,8,17,1,17,17,0.32702159318874013,0.32702159318874013,1,0
1,1,1,1,0,2018-05-01,55,1,8,17,0,17,17,0.32702159318874013,0.32702159318874013,0,0
1,1,1,1,0,2017-05-01,41,1,8,12,1,12,12,0.6397806151764974,0.6397806151764974,1,0
1,0,1,1,0,2017-07-01,22,0,7,7,0,7,7,0.31825650255985494,0.31825650255985494,0,0
1,1,1,1,0,2017-05-01,8,1,8,4,0,4,4,0.459195390626195,0.459195390626195,0,0
1,1,1,1,0,2019-06-01,6,1,8,3,0,3,3,0.2965652259440938,0.2965652259440938,0,0
1,1,1,1,0,2017-03-01,8,0,8,4,1,4,4,0.459195390626195,0.459195390626195,1,0
1,1,0,1,0,2017-06-01,55,1,6,17,0,17,17,0.27193613082881435,0.27193613082881435,0,0
1,1,1,0,0,2018-09-01,6,0,4,3,0,3,3,0.20387011641080766,0.20387011641080766,0,0
1,1,1,1,0,2017-04-01,6,0,8,3,0,3,3,0.2965652259440938,0.2965652259440938,0,0
1,1,1,1,1,2016-11-01,2,1,8,1,0,16,13,0.3457880156496692,0.3457880156496692,1,1
1,1,1,1,0,2017-09-01,8,0,8,4,0,4,4,0.459195390626195,0.459195390626195,0,0
1,1,1,1,0,2016-08-01,6,0,8,3,1,3,3,0.2965652259440938,0.2965652259440938,1,0
1,0,1,1,0,2016-11-01,6,0,7,3,0,3,3,0.12634846723393262,0.12634846723393262,0,0
1,1,1,1,0,2017-03-01,8,0,8,4,0,4,4,0.459195390626195,0.459195390626195,0,0
1,1,1,1,0,2018-02-01,6,0,8,3,0,3,3,0.2965652259440938,0.2965652259440938,0,0
1,1,1,1,0,2018-10-01,8,1,8,4,0,4,4,0.459195390626195,0.459195390626195,0,0
1,1,1,1,0,2018-02-01,3,1,8,2,0,2,2,0.2631301255029518,0.2631301255029518,0,0
1,1,1,1,0,2017-03-01,30,1,8,9,1,9,9,0.779371133417259,0.779371133417259,1,0
1,1,1,1,0,2016-12-01,55,1,8,17,0,17,17,0.32702159318874013,0.32702159318874013,0,0
1,1,1,1,0,2017-12-01,6,0,8,3,1,3,3,0.2965652259440938,0.2965652259440938,1,0
1,1,1,1,1,2016-12-01,8,1,8,4,1,16,13,0.459195390626195,0.459195390626195,1,1
1,1,1,1,1,2017-03-01,8,1,8,4,1,14,13,0.459195390626195,0.459195390626195,0,1
1,1,1,1,0,2017-08-01,6,1,8,3,0,3,3,0.2965652259440938,0.2965652259440938,0,0
1,1,1,1,0,2017-02-01,8,0,8,4,0,4,4,0.459195390626195,0.459195390626195,0,0
1,1,1,1,1,2017-04-01,3,0,8,2,1,15,14,0.2631301255029518,0.2631301255029518,0,1
1,1,1,1,0,2017-02-01,2,1,8,1,1,1,1,0.3457880156496692,0.3457880156496692,1,0
1,1,1,1,0,2017-11-01,55,0,8,17,0,17,17,0.32702159318874013,0.32702159318874013,0,0
1,1,1,1,0,2019-09-01,3,0,8,2,0,2,2,0.2631301255029518,0.2631301255029518,0,0
1,1,1,1,0,2018-02-01,3,0,8,2,1,2,2,0.2631301255029518,0.2631301255029518,1,0
1,0,1,1,1,2016-10-01,6,0,7,3,1,13,10,0.12634846723393262,0.12634846723393262,0,1
1,1,1,1,0,2017-05-01,8,0,8,4,1,4,4,0.459195390626195,0.459195390626195,1,0
1,1,1,1,0,2017-02-01,8,1,8,4,1,4,4,0.459195390626195,0.459195390626195,1,0
1,1,1,1,1,2017-01-01,30,0,8,9,1,7,13,0.779371133417259,0.779371133417259,1,1
1,0,1,1,0,2016-12-01,8,0,7,4,0,4,4,0.2145959403571148,0.2145959403571148,0,0
1,1,1,1,0,2017-06-01,8,1,8,4,0,4,4,0.459195390626195,0.459195390626195,0,0
1,1,1,1,0,2017-03-01,22,1,8,7,0,7,7,0.45166098760201123,0.45166098760201123,0,0
1,1,1,1,1,2017-04-01,8,0,8,4,0,7,13,0.459195390626195,0.459195390626195,1,1
1,1,1,1,0,2017-05-01,6,0,8,3,0,3,3,0.2965652259440938,0.2965652259440938,0,0
1,1,1,1,0,2017-11-01,8,0,8,4,1,4,4,0.459195390626195,0.459195390626195,1,0
1,1,1,1,0,2017-10-01,55,0,8,17,1,17,17,0.32702159318874013,0.32702159318874013,1,0
1,1,0,1,0,2017-08-01,55,1,6,17,1,17,17,0.27193613082881435,0.27193613082881435,1,0
1,1,1,1,1,2017-05-01,8,0,8,4,0,8,13,0.459195390626195,0.459195390626195,0,1
1,1,1,1,1,2017-04-01,45,1,8,13,0,13,13,0.6725969062455596,0.6725969062455596,0,1
1,1,1,1,0,2017-06-01,8,1,8,4,0,4,4,0.459195390626195,0.459195390626195,0,0
1,1,1,1,0,2017-06-01,6,0,8,3,0,3,3,0.2965652259440938,0.2965652259440938,0,0
1,1,1,1,1,2017-05-01,8,0,8,4,1,15,13,0.459195390626195,0.459195390626195,1,1
1,1,1,1,0,2017-11-01,50,1,8,16,1,16,16,0.71186845409961,0.71186845409961,1,0
1,1,1,1,0,2017-04-01,55,1,8,17,1,17,17,0.32702159318874013,0.32702159318874013,1,0
1,1,1,1,1,2017-03-01,8,0,8,4,1,7,13,0.459195390626195,0.459195390626195,0,1
1,0,1,1,0,2017-11-01,6,0,7,3,0,3,3,0.12634846723393262,0.12634846723393262,0,0
1,1,1,1,0,2019-10-01,39,0,8,10,1,10,10,0.6278996485764445,0.6278996485764445,1,0
1,1,1,1,0,2017-07-01,6,1,8,3,0,3,3,0.2965652259440938,0.2965652259440938,0,0
1,1,0,1,0,2017-07-01,6,0,6,3,0,3,3,0.22268060755886887,0.22268060755886887,0,0
1,1,1,1,0,2017-06-01,26,1,8,8,1,8,8,0.4717393053059779,0.4717393053059779,1,0
1,1,1,1,0,2017-06-01,13,1,8,5,1,5,5,0.7352848527029117,0.7352848527029117,1,0
1,1,1,1,0,2017-11-01,3,0,8,2,1,2,2,0.2631301255029518,0.2631301255029518,1,0
1,1,1,1,0,2017-09-01,50,1,8,16,1,16,16,0.71186845409961,0.71186845409961,1,0
1,1,1,1,0,2017-02-01,30,0,8,9,0,9,9,0.779371133417259,0.779371133417259,0,0
1,1,0,1,0,2020-06-01,55,0,6,17,0,17,17,0.27193613082881435,0.27193613082881435,0,0
1,1,1,1,0,2018-01-01,30,1,8,9,0,9,9,0.779371133417259,0.779371133417259,0,0
1,1,1,1,0,2017-12-01,6,1,8,3,0,3,3,0.2965652259440938,0.2965652259440938,0,0
1,1,1,1,0,2018-04-01,6,1,8,3,0,3,3,0.2965652259440938,0.2965652259440938,0,0
1,1,1,1,0,2017-09-01,3,0,8,2,0,2,2,0.2631301255029518,0.2631301255029518,0,0
1,1,0,1,0,2018-04-01,6,1,6,3,0,3,3,0.22268060755886887,0.22268060755886887,0,0
1,1,1,0,0,2017-08-01,50,1,4,16,1,16,16,0.5827790330215689,0.5827790330215689,1,0
1,1,1,1,0,2017-11-01,8,0,8,4,1,4,4,0.459195390626195,0.459195390626195,1,0
1,1,1,1,0,2016-09-01,8,1,8,4,1,4,4,0.459195390626195,0.459195390626195,1,0
1,1,0,0,0,2016-08-01,8,0,2,4,0,4,4,0.16402052887786386,0.16402052887786386,0,0
1,1,1,1,0,2018-01-01,3,0,8,2,0,2,2,0.2631301255029518,0.2631301255029518,0,0
1,1,1,1,0,2016-12-01,46,0,8,14,0,14,14,0.63129384061307,0.63129384061307,0,0
1,0,0,1,0,2017-05-01,26,0,5,8,0,8,8,0.1516022745089129,0.1516022745089129,0,0
1,1,1,1,1,2017-09-01,8,1,8,4,1,13,14,0.459195390626195,0.459195390626195,1,1
1,0,1,1,0,2017-07-01,8,0,7,4,0,4,4,0.2145959403571148,0.2145959403571148,0,0
1,1,1,1,0,2017-10-01,6,1,8,3,0,3,3,0.2965652259440938,0.2965652259440938,0,0
1,1,1,1,1,2017-08-01,2,1,8,1,1,14,14,0.3457880156496692,0.3457880156496692,1,1
1,1,1,1,0,2017-09-01,8,1,8,4,0,4,4,0.459195390626195,0.459195390626195,0,0
1,1,1,1,0,2019-11-01,45,1,8,13,1,13,13,0.6725969062455596,0.6725969062455596,1,0
1,1,1,1,0,2017-11-01,6,0,8,3,1,3,3,0.2965652259440938,0.2965652259440938,1,0
1,1,1,1,0,2020-01-01,6,0,8,3,0,3,3,0.2965652259440938,0.2965652259440938,0,0
1,1,1,1,0,2018-06-01,55,0,8,17,0,17,17,0.32702159318874013,0.32702159318874013,0,0
1,1,1,1,0,2017-11-01,55,1,8,17,0,17,17,0.32702159318874013,0.32702159318874013,0,0
1,1,0,0,0,2019-01-01,6,1,2,3,0,3,3,0.10779162058021205,0.10779162058021205,0,0
1,1,1,1,0,2018-09-01,6,1,8,3,1,3,3,0.2965652259440938,0.2965652259440938,1,0
1,1,1,1,0,2017-12-01,8,1,8,4,1,4,4,0.459195390626195,0.459195390626195,1,0
1,1,1,1,0,2017-11-01,49,0,8,15,1,15,15,0.6061723702811289,0.6061723702811289,1,0
1,1,1,1,0,2017-09-01,8,1,8,4,0,4,4,0.459195390626195,0.459195390626195,0,0
1,1,1,1,0,2017-10-01,8,1,8,4,1,4,4,0.459195390626195,0.459195390626195,1,0
1,1,1,1,0,2018-11-01,41,1,8,12,0,12,12,0.6397806151764974,0.6397806151764974,0,0
1,1,1,1,0,2018-11-01,3,0,8,2,0,2,2,0.2631301255029518,0.2631301255029518,0,0
1,1,1,1,0,2017-12-01,30,1,8,9,1,9,9,0.779371133417259,0.779371133417259,1,0
1,1,1,0,0,2017-12-01,8,1,4,4,1,4,4,0.47842511915457175,0.47842511915457175,1,0
1,1,0,1,0,2018-03-01,8,1,6,4,1,4,4,0.3395627344058163,0.3395627344058163,1,0
1,1,1,1,0,2018-01-01,8,0,8,4,0,4,4,0.459195390626195,0.459195390626195,0,0
1,1,1,1,0,2017-12-01,8,1,8,4,0,4,4,0.459195390626195,0.459195390626195,0,0
1,1,1,1,0,2017-11-01,55,0,8,17,0,17,17,0.32702159318874013,0.32702159318874013,0,0
1,1,1,1,0,2017-10-01,39,1,8,10,1,10,10,0.6278996485764445,0.6278996485764445,1,0
1,1,0,1,0,2017-10-01,26,1,6,8,0,8,8,0.37463626689018553,0.37463626689018553,0,0
1,1,0,1,0,2018-02-01,6,1,6,3,1,3,3,0.22268060755886887,0.22268060755886887,1,0
1,1,1,1,0,2019-05-01,55,0,8,17,1,17,17,0.32702159318874013,0.32702159318874013,1,0
1,1,1,1,0,2017-11-01,50,0,8,16,0,16,16,0.71186845409961,0.71186845409961,0,0
1,1,0,1,0,2017-11-01,45,0,6,13,0,13,13,0.47578068187958683,0.47578068187958683,0,0
1,1,1,1,0,2018-01-01,6,1,8,3,0,3,3,0.2965652259440938,0.2965652259440938,0,0
1,1,1,1,0,2018-02-01,6,1,8,3,0,3,3,0.2965652259440938,0.2965652259440938,0,0
1,1,1,1,1,2018-02-01,6,0,8,3,1,16,5,0.2965652259440938,0.2965652259440938,0,1
1,1,1,1,0,2018-01-01,55,0,8,17,0,17,17,0.32702159318874013,0.32702159318874013,0,0
1,1,1,1,0,2017-09-01,6,1,8,3,0,3,3,0.2965652259440938,0.2965652259440938,0,0
1,1,1,1,0,2018-01-01,8,1,8,4,1,4,4,0.459195390626195,0.459195390626195,1,0
1,1,1,1,0,2020-01-01,55,0,8,17,1,17,17,0.32702159318874013,0.32702159318874013,1,0
1,1,1,1,0,2019-02-01,41,0,8,12,0,12,12,0.6397806151764974,0.6397806151764974,0,0
1,1,1,1,0,2018-07-01,6,0,8,3,0,3,3,0.2965652259440938,0.2965652259440938,0,0
1,1,1,1,1,2017-10-01,8,0,8,4,0,8,13,0.459195390626195,0.459195390626195,0,1
1,1,1,1,0,2018-04-01,6,1,8,3,0,3,3,0.2965652259440938,0.2965652259440938,0,0
1,1,1,1,0,2018-04-01,8,1,8,4,1,4,4,0.459195390626195,0.459195390626195,1,0
1,1,1,1,0,2019-06-01,6,1,8,3,0,3,3,0.2965652259440938,0.2965652259440938,0,0
1,1,1,1,0,2018-01-01,30,1,8,9,0,9,9,0.779371133417259,0.779371133417259,0,0
1,1,0,1,0,2020-02-01,8,0,6,4,0,4,4,0.3395627344058163,0.3395627344058163,0,0
1,1,1,1,0,2018-06-01,49,1,8,15,1,15,15,0.6061723702811289,0.6061723702811289,1,0
1,0,1,1,0,2019-07-01,3,0,7,2,0,2,2,0.21066558934177804,0.21066558934177804,0,0
1,1,0,1,0,2019-06-01,55,1,6,17,0,17,17,0.27193613082881435,0.27193613082881435,0,0
1,1,0,1,0,2018-12-01,6,0,6,3,1,3,3,0.22268060755886887,0.22268060755886887,1,0
1,1,0,1,0,2018-05-01,6,1,6,3,0,3,3,0.22268060755886887,0.22268060755886887,0,0
1,1,1,1,0,2018-04-01,6,1,8,3,0,3,3,0.2965652259440938,0.2965652259440938,0,0
1,1,1,0,0,2018-01-01,8,1,4,4,1,4,4,0.47842511915457175,0.47842511915457175,1,0
1,1,1,1,1,2019-01-01,8,1,8,4,1,10,5,0.459195390626195,0.459195390626195,1,1
1,1,1,1,0,2017-12-01,22,1,8,7,1,7,7,0.45166098760201123,0.45166098760201123,1,0
1,1,1,1,0,2018-04-01,8,1,8,4,0,4,4,0.459195390626195,0.459195390626195,0,0
1,1,1,1,0,2020-03-01,41,0,8,12,0,12,12,0.6397806151764974,0.6397806151764974,0,0
1,1,1,1,0,2020-02-01,6,0,8,3,1,3,3,0.2965652259440938,0.2965652259440938,1,0
1,1,1,1,1,2017-01-01,6,1,8,3,0,10,13,0.2965652259440938,0.2965652259440938,0,1
1,1,1,1,0,2020-01-01,8,0,8,4,1,4,4,0.459195390626195,0.459195390626195,1,0
1,1,1,1,0,2019-11-01,55,0,8,17,0,17,17,0.32702159318874013,0.32702159318874013,0,0
1,1,1,1,0,2019-01-01,6,1,8,3,1,3,3,0.2965652259440938,0.2965652259440938,1,0
1,1,1,1,0,2020-02-01,41,0,8,12,1,12,12,0.6397806151764974,0.6397806151764974,1,0
1,1,0,1,0,2018-01-01,55,1,6,17,1,17,17,0.27193613082881435,0.27193613082881435,1,0
1,1,1,1,0,2018-01-01,8,1,8,4,1,4,4,0.459195390626195,0.459195390626195,1,0
1,1,1,1,0,2018-10-01,55,0,8,17,0,17,17,0.32702159318874013,0.32702159318874013,0,0
1,1,1,1,0,2018-01-01,6,1,8,3,0,3,3,0.2965652259440938,0.2965652259440938,0,0
1,1,1,0,0,2018-05-01,8,1,4,4,0,4,4,0.47842511915457175,0.47842511915457175,0,0
1,0,1,1,0,2018-02-01,30,1,7,9,0,9,9,0.6033628980081174,0.6033628980081174,0,0
1,1,1,1,0,2018-05-01,6,0,8,3,0,3,3,0.2965652259440938,0.2965652259440938,0,0
1,0,0,0,1,2017-05-01,8,0,1,4,0,6,2,0.06593928634726717,0.06593928634726717,0,1
1,1,1,1,0,2018-09-01,55,0,8,17,0,17,17,0.32702159318874013,0.32702159318874013,0,0
1,1,1,1,0,2019-09-01,8,0,8,4,1,4,4,0.459195390626195,0.459195390626195,1,0
1,1,1,1,0,2018-08-01,8,1,8,4,1,4,4,0.459195390626195,0.459195390626195,1,0
1,1,1,1,0,2019-09-01,6,1,8,3,0,3,3,0.2965652259440938,0.2965652259440938,0,0
1,1,1,1,0,2018-10-01,6,0,8,3,0,3,3,0.2965652259440938,0.2965652259440938,0,0
1,1,1,1,0,2020-03-01,8,0,8,4,1,4,4,0.459195390626195,0.459195390626195,1,0
1,1,1,1,0,2019-04-01,50,1,8,16,1,16,16,0.71186845409961,0.71186845409961,1,0
1,1,1,1,0,2020-03-01,45,1,8,13,1,13,13,0.6725969062455596,0.6725969062455596,1,0
1,1,1,1,0,2019-06-01,55,1,8,17,1,17,17,0.32702159318874013,0.32702159318874013,1,0
1,1,0,1,0,2019-04-01,6,1,6,3,0,3,3,0.22268060755886887,0.22268060755886887,0,0
1,1,0,1,0,2019-09-01,6,0,6,3,1,3,3,0.22268060755886887,0.22268060755886887,1,0
1,1,1,1,0,2020-03-01,8,0,8,4,0,4,4,0.459195390626195,0.459195390626195,0,0
1,1,1,1,0,2018-12-01,55,1,8,17,1,17,17,0.32702159318874013,0.32702159318874013,1,0
1,1,1,1,0,2019-01-01,50,1,8,16,0,16,16,0.71186845409961,0.71186845409961,0,0
1,1,1,1,0,2019-04-01,55,0,8,17,1,17,17,0.32702159318874013,0.32702159318874013,1,0
1,1,1,1,0,2019-02-01,55,0,8,17,0,17,17,0.32702159318874013,0.32702159318874013,0,0
